10.3245,0.2989,-13.5349,0.127890
10.5628,0.2989,-13.5124,0.128584
10.8232,0.2989,-13.4767,0.129346
11.0843,0.2989,-13.4315,0.130463
11.3464,0.2989,-13.3787,0.131812
11.6318,0.2989,-13.3146,0.132727
11.8743,0.2989,-13.2552,0.133781
12.1401,0.2989,-13.1854,0.134580
12.4298,0.2989,-13.1055,0.135281
12.6768,0.2989,-13.0362,0.135692
14.6636,0.2989,-12.5835,0.144377
14.9554,0.2989,-12.5436,0.145437
15.2494,0.2989,-12.5118,0.146516
15.5453,0.2989,-12.4888,0.147595
15.8677,0.2989,-12.4744,0.148790
16.1415,0.2989,-12.4712,0.155432
17.6801,0.2988,-12.6167,0.156008
17.9666,0.2988,-12.6782,0.156656
18.2690,0.2987,-12.7573,0.157378
18.5623,0.2987,-12.8496,0.158101
18.8243,0.2987,-12.9463,0.158856
19.0985,0.2987,-13.0632,0.159532
19.3624,0.2987,-13.1921,0.160675
19.5968,0.2988,-13.3213,0.162793
19.8221,0.2988,-13.4598,0.163773
20.0727,0.2988,-13.6325,0.164786
20.2598,0.2987,-13.7762,0.165493
20.4532,0.2987,-13.9406,0.166220
20.6494,0.2987,-14.1272,0.166933
20.8041,0.2987,-14.2914,0.167500
20.9732,0.2987,-14.4924,0.168120
21.1045,0.2987,-14.6677,0.168613
21.2458,0.2987,-14.8803,0.169167
21.3627,0.2987,-15.0812,0.169764
21.4665,0.2987,-15.2857,0.170356
21.5571,0.2987,-15.4931,0.170947
21.6399,0.2987,-15.7201,0.171571
21.7064,0.2986,-15.9485,0.172189
21.7531,0.2986,-16.1596,0.172747
21.7878,0.2986,-16.3876,0.173331
21.8068,0.2986,-16.6312,0.173949
21.8082,0.2986,-16.8374,0.174459
21.7963,0.2986,-17.0405,0.174970
21.7659,0.2986,-17.2725,0.175521
21.7299,0.2986,-17.4502,0.175951
21.6741,0.2986,-17.6541,0.176405
21.6043,0.2986,-17.8503,0.176866
21.5280,0.2986,-18.0239,0.177307
21.4328,0.2986,-18.2035,0.177808
21.3160,0.2986,-18.3883,0.178362
21.1649,0.2987,-18.5883,0.179037
21.0399,0.2987,-18.7302,0.179564
20.8936,0.2988,-18.8755,0.180172
20.6989,0.2987,-19.0410,0.180954
20.5164,0.2987,-19.1724,0.181649
20.3517,0.2987,-19.2752,0.182276
20.1661,0.2987,-19.3786,0.182971
19.9887,0.2987,-19.4685,0.183592
19.7907,0.2988,-19.5607,0.184239
19.6028,0.2988,-19.6413,0.184833
19.3779,0.2988,-19.7307,0.185534
19.1641,0.2988,-19.8098,0.186222
18.9626,0.2988,-19.8797,0.186889
18.7402,0.2988,-19.9534,0.187704
18.4966,0.2988,-20.0319,0.188739
18.2848,0.2988,-20.0994,0.189841
18.1241,0.2988,-20.1504,0.190664
17.8893,0.2988,-20.2248,0.191923
17.6698,0.2988,-20.2943,0.193169
17.4103,0.2989,-20.3764,0.194823
17.1470,0.2989,-20.4595,0.197092
16.9185,0.2989,-20.5317,0.198929
16.6487,0.2989,-20.6170,0.200406
16.4146,0.2989,-20.6911,0.201488
16.1382,0.2989,-20.7785,0.202684
15.8382,0.2989,-20.8734,0.204044
15.5545,0.2989,-20.9632,0.205307
15.3292,0.2989,-21.0346,0.206252
15.0600,0.2989,-21.1198,0.207342
14.8509,0.2989,-21.1861,0.208194
14.5977,0.2989,-21.2663,0.209278
14.2991,0.2989,-21.3610,0.210628
14.0837,0.2989,-21.4293,0.211560
13.8229,0.2989,-21.5121,0.212731
13.5154,0.2989,-21.6097,0.214188
13.2938,0.2989,-21.6800,0.215353
13.0254,0.2989,-21.7653,0.216930
12.7092,0.2990,-21.8657,0.218754
12.4813,0.2990,-21.9381,0.220058
12.1825,0.2990,-22.0332,0.221749
11.8810,0.2990,-22.1300,0.223466
11.6476,0.2990,-22.2064,0.224991
11.3661,0.2990,-22.3009,0.226617
11.0370,0.2990,-22.4157,0.228263
10.8028,0.2989,-22.5009,0.229349
10.5247,0.2989,-22.6068,0.230575
10.2277,0.2989,-22.7270,0.231988
9.9805,0.2988,-22.8338,0.233202
9.7159,0.2988,-22.9561,0.234535
9.4356,0.2988,-23.0959,0.236002
9.2041,0.2988,-23.2202,0.237262
8.9779,0.2989,-23.3500,0.238438
8.6592,0.2989,-23.5487,0.240164
8.4477,0.2989,-23.6920,0.241392
8.2246,0.2988,-23.8548,0.242806
7.9930,0.2988,-24.0387,0.244387
7.8058,0.2988,-24.2005,0.245590
7.6115,0.2988,-24.3832,0.246906
7.4132,0.2988,-24.5882,0.248390
7.2696,0.2988,-24.7505,0.249580
7.0950,0.2988,-24.9671,0.251204
6.9342,0.2988,-25.1893,0.252664
6.8202,0.2988,-25.3637,0.253755
6.6850,0.2988,-25.5942,0.255174
6.6003,0.2988,-25.7561,0.256171
6.5149,0.2988,-25.9378,0.257309
6.4249,0.2987,-26.1577,0.258659
6.3545,0.2987,-26.3607,0.259774
6.2912,0.2987,-26.5829,0.260908
6.2384,0.2987,-26.8238,0.262082
6.2066,0.2987,-27.0269,0.263043
6.1852,0.2987,-27.2472,0.264078
6.1775,0.2987,-27.4834,0.265185
6.1847,0.2987,-27.6984,0.266152
6.1969,0.2987,-27.8395,0.266759
6.2206,0.2987,-28.0132,0.267486
6.2649,0.2987,-28.2335,0.268406
6.3295,0.2987,-28.4627,0.269380
6.3920,0.2987,-28.6362,0.270153
6.4787,0.2987,-28.8328,0.271094
6.5950,0.2987,-29.0472,0.272167
6.7089,0.2987,-29.2215,0.273065
6.8241,0.2987,-29.3720,0.273878
6.9592,0.2987,-29.5238,0.274763
7.0819,0.2987,-29.6436,0.275503
7.2367,0.2987,-29.7749,0.276381
7.4144,0.2988,-29.9036,0.277320
7.5479,0.2988,-29.9871,0.277999
7.7289,0.2988,-30.0849,0.278876
7.9176,0.2988,-30.1710,0.279743
8.0979,0.2988,-30.2415,0.280544
8.2834,0.2988,-30.3051,0.281345
8.5218,0.2988,-30.3766,0.282372
8.7009,0.2988,-30.4241,0.283146
8.9336,0.2988,-30.4791,0.284186
9.1710,0.2988,-30.5291,0.285285
9.3783,0.2988,-30.5677,0.286244
9.6244,0.2988,-30.6087,0.287388
9.8929,0.2988,-30.6502,0.288680
10.1476,0.2988,-30.6883,0.289938
10.3689,0.2988,-30.7213,0.291089
10.5366,0.2988,-30.7468,0.291994
10.7814,0.2989,-30.7856,0.293447
11.0097,0.2989,-30.8240,0.294700
11.2594,0.2989,-30.8689,0.295973
11.5114,0.2989,-30.9175,0.297172
11.6877,0.2989,-30.9518,0.297965
11.9253,0.2989,-30.9967,0.299024
12.1857,0.2989,-31.0458,0.300305
12.4290,0.2989,-31.0917,0.301480
12.6954,0.2989,-31.1425,0.302715
13.0066,0.2989,-31.2025,0.304122
13.2374,0.2989,-31.2473,0.305145
13.4918,0.2989,-31.2968,0.306284
13.7919,0.2989,-31.3550,0.307646
14.0303,0.2989,-31.4010,0.308734
14.2928,0.2989,-31.4518,0.309916
14.5357,0.2989,-31.4988,0.311031
14.8481,0.2989,-31.5593,0.312460
15.0507,0.2989,-31.5985,0.313376
15.3461,0.2990,-31.6556,0.314718
15.5984,0.2990,-31.7044,0.315873
15.8761,0.2990,-31.7580,0.317142
16.2033,0.2990,-31.8211,0.318649
16.5103,0.2990,-31.8803,0.320057
16.7724,0.2990,-31.9308,0.321256
17.0849,0.2990,-31.9910,0.322683
17.4003,0.2990,-32.0517,0.324137
17.7188,0.2990,-32.1130,0.325590
18.0153,0.2990,-32.1699,0.326948
18.3146,0.2990,-32.2261,0.328312
18.5662,0.2990,-32.2718,0.329468
18.9216,0.2990,-32.3331,0.331093
19.1779,0.2990,-32.3744,0.332276
19.5139,0.2990,-32.4239,0.333789
19.7222,0.2990,-32.4520,0.334741
20.0368,0.2990,-32.4927,0.336169
20.3274,0.2990,-32.5302,0.337503
20.6469,0.2990,-32.5710,0.338978
20.9690,0.2990,-32.6109,0.340462
21.3209,0.2991,-32.6531,0.342093
21.6483,0.2991,-32.6910,0.343584
22.0060,0.2991,-32.7312,0.345222
22.3665,0.2991,-32.7710,0.346851
22.6739,0.2991,-32.8040,0.348262
23.0398,0.2991,-32.8411,0.349925
23.4087,0.2991,-32.8750,0.351600
23.7232,0.2991,-32.9005,0.353011
24.0973,0.2991,-32.9259,0.354710
24.4740,0.2991,-32.9451,0.356401
24.7945,0.2991,-32.9559,0.357850
25.1752,0.2991,-32.9611,0.359575
25.5579,0.2991,-32.9584,0.361292
25.8835,0.2991,-32.9521,0.362747
26.2710,0.2991,-32.9422,0.364512
26.6611,0.2991,-32.9293,0.366324
26.9931,0.2991,-32.9153,0.367863
27.3574,0.2991,-32.8972,0.369541
27.7545,0.2991,-32.8745,0.371400
28.0924,0.2991,-32.8533,0.373017
28.4940,0.2991,-32.8254,0.374954
28.8666,0.2991,-32.7963,0.376724
29.2409,0.2991,-32.7634,0.378533
29.6480,0.2991,-32.7225,0.380508
30.0566,0.2991,-32.6752,0.382518
30.4661,0.2991,-32.6204,0.384475
30.8761,0.2991,-32.5570,0.386385
31.1915,0.2991,-32.5019,0.387848
31.5694,0.2991,-32.4277,0.389627
31.9151,0.2991,-32.3513,0.391245
32.2906,0.2991,-32.2583,0.392991
32.6952,0.2991,-32.1455,0.394887
33.0658,0.2991,-32.0299,0.396654
33.4332,0.2991,-31.9030,0.398420
33.8270,0.2991,-31.7525,0.400326
34.1264,0.2991,-31.6274,0.401793
34.4811,0.2991,-31.4665,0.403550
34.8013,0.2991,-31.3085,0.405167
35.1448,0.2991,-31.1250,0.406944
35.5074,0.2991,-30.9139,0.408858
35.7777,0.2990,-30.7437,0.410304
36.1170,0.2990,-30.5128,0.412197
36.4171,0.2990,-30.2904,0.413937
36.6807,0.2989,-30.0789,0.415522
36.9774,0.2989,-29.8200,0.417346
37.2370,0.2990,-29.5728,0.419042
37.4630,0.2990,-29.3398,0.420606
37.7151,0.2990,-29.0567,0.422469
37.9514,0.2990,-28.7658,0.424292
38.2209,0.2990,-28.3969,0.426581
38.4075,0.2990,-28.1121,0.428358
38.5809,0.2990,-27.8202,0.430147
38.7410,0.2991,-27.5211,0.431908
38.9004,0.2991,-27.1890,0.433809
39.0467,0.2991,-26.8487,0.435779
39.1723,0.2991,-26.5282,0.437654
39.3102,0.2992,-26.1476,0.439655
39.4293,0.2991,-25.7880,0.441403
39.5477,0.2991,-25.3947,0.443378
39.6422,0.2991,-25.0530,0.445073
39.7315,0.2991,-24.7076,0.446701
39.7958,0.2991,-24.4463,0.447867
39.8791,0.2991,-24.0954,0.449410
39.9814,0.2991,-23.6530,0.451418
40.0637,0.2991,-23.2967,0.453046
40.1479,0.2991,-22.9385,0.454661
40.2424,0.2991,-22.5488,0.456418
40.3260,0.2991,-22.2182,0.457928
40.4305,0.2991,-21.8269,0.459704
40.5510,0.2991,-21.4056,0.461608
40.6526,0.2991,-21.0753,0.463140
40.7914,0.2991,-20.6563,0.465099
40.9309,0.2991,-20.2695,0.466847
41.0692,0.2991,-19.9149,0.468416
41.2299,0.2991,-19.5341,0.470066
41.4022,0.2991,-19.1577,0.471760
41.5998,0.2990,-18.7614,0.473620
41.8099,0.2990,-18.3770,0.475519
41.9838,0.2989,-18.0845,0.476997
42.1993,0.2989,-17.7506,0.478708
42.4078,0.2989,-17.4544,0.480274
42.6436,0.2989,-17.1470,0.481945
42.8893,0.2989,-16.8537,0.483582
43.1641,0.2990,-16.5538,0.485329
43.3871,0.2990,-16.3301,0.486689
43.6373,0.2990,-16.0981,0.488156
43.9383,0.2989,-15.8433,0.489850
44.1818,0.2989,-15.6552,0.491152
44.4542,0.2989,-15.4619,0.492561
44.7100,0.2990,-15.2957,0.493830
44.9957,0.2990,-15.1264,0.495206
45.2636,0.2990,-14.9822,0.496455
45.5873,0.2990,-14.8255,0.497929
45.8930,0.2991,-14.6942,0.499289
46.1787,0.2991,-14.5851,0.500530
46.4960,0.2991,-14.4777,0.501884
46.7646,0.2991,-14.3964,0.503005
47.0913,0.2991,-14.3064,0.504320
47.4499,0.2991,-14.2160,0.505761
47.7572,0.2991,-14.1462,0.507036
48.0677,0.2991,-14.0826,0.508370
48.4673,0.2991,-14.0097,0.510270
48.7845,0.2991,-13.9575,0.511634
49.1334,0.2991,-13.9042,0.513280
49.5143,0.2991,-13.8492,0.515387
49.8389,0.2991,-13.8038,0.517599
50.1954,0.2991,-13.7550,0.519864
50.5841,0.2991,-13.7026,0.523161
50.8850,0.2991,-13.6626,0.525772
51.2482,0.2991,-13.6149,0.529489
51.6750,0.2991,-13.5605,0.534808
51.9809,0.2991,-13.5234,0.536432
52.3471,0.2991,-13.4820,0.538385
52.7726,0.2990,-13.4394,0.540482
53.0753,0.2990,-13.4138,0.541610
53.4369,0.2990,-13.3894,0.542817
53.8562,0.2990,-13.3706,0.544171
54.1539,0.2990,-13.3640,0.545184
54.5089,0.2990,-13.3641,0.546454
54.7733,0.2990,-13.3701,0.547420
55.0653,0.2990,-13.3830,0.548485
55.4126,0.2990,-13.4075,0.549755
55.7560,0.2990,-13.4423,0.550992
56.0949,0.2989,-13.4881,0.552229
56.4561,0.2989,-13.5505,0.553552
56.7833,0.2989,-13.6204,0.554782
57.1039,0.2989,-13.7021,0.555993
57.4432,0.2989,-13.8037,0.557289
57.7234,0.2989,-13.9003,0.558402
58.0459,0.2989,-14.0265,0.559715
58.3582,0.2989,-14.1656,0.560988
58.6368,0.2989,-14.3051,0.562142
58.9054,0.2989,-14.4548,0.563276
59.1844,0.2989,-14.6283,0.564476
59.4302,0.2988,-14.7985,0.565700
59.6642,0.2988,-14.9778,0.566872
59.9039,0.2988,-15.1818,0.568011
60.0953,0.2988,-15.3618,0.568903
60.2918,0.2988,-15.5654,0.569802
60.4754,0.2988,-15.7758,0.570634
60.6321,0.2988,-15.9742,0.571353
60.7900,0.2988,-16.1960,0.572200
60.9348,0.2988,-16.4242,0.573048
61.0565,0.2989,-16.6393,0.573829
61.1772,0.2989,-16.8800,0.574677
61.2852,0.2989,-17.1269,0.575538
61.3732,0.2989,-17.3583,0.576339
61.4504,0.2990,-17.5941,0.577127
61.5275,0.2990,-17.8778,0.578075
61.5760,0.2989,-18.0990,0.578735
61.6214,0.2989,-18.3672,0.579515
61.6527,0.2989,-18.6378,0.580341
61.6683,0.2989,-18.8648,0.581067
61.6762,0.2989,-19.1390,0.582033
61.6742,0.2990,-19.4154,0.583106
61.6657,0.2990,-19.6706,0.584172
61.6516,0.2990,-19.9276,0.585419
61.6247,0.2990,-20.2570,0.586847
61.5933,0.2990,-20.5412,0.587974
61.5622,0.2990,-20.7795,0.588889
61.5202,0.2990,-21.0673,0.589930
61.4708,0.2990,-21.3814,0.590991
61.4311,0.2990,-21.6247,0.591825
61.3823,0.2990,-21.9189,0.592791
61.3284,0.2990,-22.2404,0.593922
61.2863,0.2990,-22.4896,0.594841
61.2349,0.2991,-22.7909,0.596012
61.1785,0.2991,-23.1202,0.597350
61.1348,0.2991,-23.3755,0.598475
61.0863,0.2991,-23.6583,0.599594
61.0374,0.2991,-23.9431,0.600721
60.9838,0.2991,-24.2562,0.602021
60.9297,0.2991,-24.5717,0.603422
60.8798,0.2991,-24.8630,0.604842
60.8250,0.2991,-25.1832,0.606437
60.7697,0.2991,-25.5058,0.607927
60.7188,0.2991,-25.8036,0.609317
60.6675,0.2991,-26.1034,0.610708
60.6065,0.2991,-26.4604,0.612376
60.5593,0.2991,-26.7369,0.613618
60.5023,0.2991,-27.0708,0.615185
60.4449,0.2991,-27.4071,0.616753
60.3921,0.2991,-27.7175,0.618207
60.3352,0.2991,-28.0584,0.619752
60.2800,0.2991,-28.4020,0.621233
60.2317,0.2991,-28.7192,0.622793
60.1823,0.2991,-29.0678,0.624830
60.1480,0.2991,-29.3308,0.626491
60.1070,0.2991,-29.6815,0.628370
60.0606,0.2990,-30.1760,0.631623
60.0379,0.2990,-30.5230,0.634714
60.0263,0.2990,-30.8104,0.636397
60.0217,0.2990,-31.1813,0.638087
60.0276,0.2990,-31.4923,0.639320
60.0425,0.2990,-31.8006,0.640647
60.0666,0.2990,-32.1059,0.642040
60.1069,0.2990,-32.4623,0.643718
60.1469,0.2990,-32.7329,0.645045
60.2001,0.2990,-33.0264,0.646485
60.2695,0.2990,-33.3412,0.647894
60.3438,0.2990,-33.6242,0.649276
60.4284,0.2990,-33.9014,0.650752
60.5325,0.2990,-34.1966,0.652462
60.6285,0.2990,-34.4365,0.653846
60.7544,0.2990,-34.7166,0.655338
60.8682,0.2990,-34.9432,0.656624
61.0152,0.2990,-35.2071,0.658197
61.1738,0.2990,-35.4628,0.659836
61.3441,0.2990,-35.7103,0.661395
61.5420,0.2991,-35.9691,0.662832
61.7034,0.2991,-36.1616,0.663849
61.8896,0.2991,-36.3670,0.664925
62.0659,0.2991,-36.5488,0.665895
62.2294,0.2991,-36.7092,0.666771
62.4156,0.2991,-36.8850,0.667706
62.6640,0.2991,-37.1101,0.668871
62.8807,0.2991,-37.2965,0.669844
63.1031,0.2991,-37.4793,0.670803
63.3516,0.2991,-37.6750,0.671895
63.6489,0.2991,-37.8992,0.673199
63.8438,0.2991,-38.0411,0.674088
64.1077,0.2991,-38.2281,0.675253
64.3989,0.2991,-38.4278,0.676425
64.6264,0.2991,-38.5791,0.677258
64.8805,0.2991,-38.7425,0.678110
65.2098,0.2991,-38.9453,0.679109
65.4247,0.2991,-39.0732,0.679688
65.7141,0.2991,-39.2429,0.680407
66.0305,0.2991,-39.4272,0.681348
66.2767,0.2991,-39.5683,0.682056
66.5757,0.2991,-39.7354,0.682817
66.9044,0.2992,-39.9131,0.683524
67.1606,0.2992,-40.0470,0.684025
67.4709,0.2991,-40.2033,0.684592
67.8086,0.2991,-40.3655,0.685100
68.0692,0.2990,-40.4846,0.685487
68.3829,0.2990,-40.6197,0.685874
68.7239,0.2990,-40.7557,0.686268
69.0133,0.2990,-40.8614,0.686568
69.3297,0.2990,-40.9667,0.686869
69.5673,0.2990,-41.0386,0.687096
69.9109,0.2990,-41.1315,0.687383
70.1751,0.2990,-41.1941,0.687630
70.5181,0.2990,-41.2634,0.687965
70.8074,0.2990,-41.3107,0.688266
71.1215,0.2990,-41.3501,0.688561
71.4332,0.2989,-41.3762,0.688849
71.7419,0.2989,-41.3888,0.689163
72.0722,0.2989,-41.3869,0.689511
72.3726,0.2989,-41.3711,0.689806
72.6926,0.2989,-41.3388,0.690140
72.9823,0.2989,-41.2953,0.690428
73.3112,0.2989,-41.2284,0.690796
73.5616,0.2989,-41.1638,0.691064
73.8043,0.2989,-41.0892,0.691332
74.0384,0.2989,-41.0049,0.691593
74.2829,0.2989,-40.9027,0.691874
74.4968,0.2989,-40.8003,0.692142
74.7189,0.2989,-40.6796,0.692409
74.9459,0.2989,-40.5393,0.692664
75.1109,0.2989,-40.4252,0.692898
75.2975,0.2989,-40.2819,0.693152
75.4434,0.2988,-40.1576,0.693340
75.6199,0.2988,-39.9902,0.693574
75.7702,0.2988,-39.8298,0.693842
75.9091,0.2989,-39.6636,0.694042
76.0573,0.2989,-39.4630,0.694263
76.1727,0.2989,-39.2858,0.694383
76.2855,0.2989,-39.0887,0.694523
76.3933,0.2989,-38.8711,0.694696
76.4823,0.2989,-38.6647,0.694835
76.5692,0.2989,-38.4390,0.695008
76.6216,0.2989,-38.2924,0.695115
76.7101,0.2989,-38.0296,0.695314
76.7891,0.2989,-37.7813,0.695541
76.8546,0.2989,-37.5646,0.695720
76.8985,0.2989,-37.4138,0.695853
76.9609,0.2989,-37.1952,0.696053
76.9990,0.2989,-37.0603,0.696206
77.0609,0.2989,-36.8408,0.696439
77.1038,0.2989,-36.6885,0.696612
77.1756,0.2989,-36.4345,0.696965
77.2522,0.2989,-36.1628,0.697371
77.3096,0.2989,-35.9587,0.697723
77.3815,0.2989,-35.7029,0.701955
77.4535,0.2989,-35.4466,0.703180
77.5161,0.2989,-35.2241,0.704471
77.5546,0.2989,-35.0869,0.705556
77.6318,0.2989,-34.8122,0.710272
77.7029,0.2989,-34.5538,0.711943
77.7581,0.2989,-34.3463,0.712878
77.7981,0.2989,-34.1902,0.713455
77.8534,0.2989,-33.9640,0.714211
77.9090,0.2989,-33.7195,0.715098
77.9563,0.2989,-33.4916,0.716062
77.9830,0.2989,-33.3511,0.716670
78.0278,0.2989,-33.0872,0.717860
78.0603,0.2989,-32.8582,0.718878
78.0791,0.2989,-32.6997,0.719558
78.0990,0.2989,-32.4884,0.720530
78.1144,0.2989,-32.2425,0.721660
78.1207,0.2989,-32.0325,0.722717
78.1195,0.2989,-31.7886,0.723761
78.1145,0.2989,-31.6501,0.724356
78.0981,0.2989,-31.4094,0.725242
78.0737,0.2989,-31.1883,0.726015
78.0403,0.2989,-30.9703,0.726709
78.0045,0.2989,-30.7885,0.727258
77.9497,0.2989,-30.5605,0.727899
77.8915,0.2989,-30.3513,0.728547
77.8339,0.2989,-30.1591,0.729150
77.7637,0.2989,-29.9350,0.729886
77.7021,0.2989,-29.7427,0.730502
77.6292,0.2989,-29.5177,0.731231
77.5493,0.2989,-29.2762,0.732059
77.4899,0.2989,-29.0989,0.732629
77.4192,0.2989,-28.8890,0.733285
77.3373,0.2989,-28.6463,0.734107
77.2719,0.2989,-28.4516,0.734736
77.2019,0.2989,-28.2398,0.735530
77.1233,0.2989,-27.9943,0.736442
77.0625,0.2989,-27.7967,0.737109
76.9994,0.2989,-27.5817,0.737823
76.9353,0.2989,-27.3489,0.738590
76.8827,0.2989,-27.1487,0.739211
76.8249,0.2989,-26.9315,0.739878
76.7566,0.2989,-26.6806,0.740685
76.7154,0.2989,-26.5298,0.741101
76.6562,0.2989,-26.3115,0.741702
76.6162,0.2989,-26.1598,0.742161
76.5645,0.2989,-25.9568,0.742746
76.5110,0.2989,-25.7359,0.743424
76.4642,0.2989,-25.5312,0.744076
76.4310,0.2989,-25.3772,0.744588
76.3895,0.2989,-25.1715,0.745346
76.3456,0.2989,-24.9481,0.746250
76.3039,0.2989,-24.7418,0.747048
76.2544,0.2989,-24.5006,0.748165
76.2084,0.2989,-24.2762,0.749061
76.1638,0.2989,-24.0510,0.749956
76.1182,0.2989,-23.8076,0.750931
76.0760,0.2989,-23.5634,0.751905
76.0427,0.2989,-23.3534,0.752814
76.0198,0.2989,-23.1956,0.753496
75.9872,0.2989,-22.9499,0.754571
75.9593,0.2989,-22.7390,0.755525
75.9253,0.2989,-22.4926,0.756736
75.8984,0.2989,-22.2987,0.757603
75.8665,0.2989,-22.0691,0.758550
75.8302,0.2989,-21.8035,0.759549
75.8023,0.2989,-21.5906,0.760330
75.7718,0.2989,-21.3415,0.761190
75.7422,0.2989,-21.0741,0.762110
75.7214,0.2989,-20.8598,0.762959
75.6980,0.2989,-20.5916,0.764021
75.6748,0.2989,-20.3409,0.764963
75.6509,0.2989,-20.0898,0.765878
75.6321,0.2989,-19.8922,0.766560
75.6090,0.2989,-19.6403,0.767422
75.5913,0.2989,-19.4239,0.768184
75.5746,0.2989,-19.1891,0.768912
75.5593,0.2989,-18.9178,0.769812
75.5511,0.2989,-18.7188,0.770479
75.5438,0.2989,-18.4655,0.771345
75.5357,0.2989,-18.1937,0.772350
75.5276,0.2989,-17.9578,0.773203
75.5200,0.2989,-17.7398,0.774109
75.5113,0.2989,-17.4850,0.775167
75.5049,0.2989,-17.2845,0.776120
75.4979,0.2989,-17.0290,0.777256
75.4931,0.2989,-16.7549,0.778351
75.4917,0.2989,-16.5537,0.779088
75.4931,0.2989,-16.2977,0.779997
75.4990,0.2989,-16.0419,0.780827
75.5078,0.2989,-15.8230,0.781491
75.5205,0.2989,-15.5677,0.782188
75.5370,0.2989,-15.3125,0.782965
