-32.7666,0.0000,-9.6885,0.069256
-32.7964,0.0000,-9.6539,0.069491
-32.8206,0.0000,-9.6253,0.069690
-32.8441,0.0000,-9.5954,0.069890
-32.8675,0.0000,-9.5637,0.070107
-32.8876,0.0000,-9.5363,0.070282
-32.9097,0.0000,-9.5049,0.070487
-32.9310,0.0000,-9.4744,0.070680
-32.9558,0.0000,-9.4393,0.070910
-32.9799,0.0000,-9.4052,0.071127
-33.0046,0.0000,-9.3696,0.071350
-33.0290,0.0000,-9.3322,0.071592
-33.0550,0.0000,-9.2897,0.071851
-33.0790,0.0000,-9.2488,0.072093
-33.1031,0.0000,-9.2062,0.072352
-33.1297,0.0000,-9.1579,0.072648
-33.1565,0.0000,-9.1076,0.072945
-33.1809,0.0000,-9.0602,0.073223
-33.2062,0.0000,-9.0085,0.073526
-33.2297,0.0000,-8.9569,0.073823
-33.2512,0.0000,-8.9056,0.074114
-33.2699,0.0000,-8.8587,0.074368
-33.2890,0.0000,-8.8087,0.074653
-33.3071,0.0000,-8.7595,0.074919
-33.3243,0.0000,-8.7113,0.075180
-33.3391,0.0000,-8.6678,0.075422
-33.3550,0.0000,-8.6184,0.075683
-33.3683,0.0000,-8.5736,0.075919
-33.3794,0.0000,-8.5334,0.076143
-33.3905,0.0000,-8.4907,0.076361
-33.4008,0.0000,-8.4491,0.076573
-33.4103,0.0000,-8.4087,0.076791
-33.4183,0.0000,-8.3737,0.076979
-33.4242,0.0000,-8.3371,0.077167
-33.4299,0.0000,-8.3044,0.077342
-33.4350,0.0000,-8.2697,0.077518
-33.4395,0.0000,-8.2363,0.077694
-33.4434,0.0000,-8.2041,0.077857
-33.4465,0.0000,-8.1748,0.078009
-33.4496,0.0000,-8.1434,0.078166
-33.4521,0.0000,-8.1143,0.078312
-33.4544,0.0000,-8.0829,0.078481
-33.4562,0.0000,-8.0514,0.078639
-33.4575,0.0000,-8.0224,0.078784
-33.4586,0.0000,-7.9910,0.078942
-33.4592,0.0000,-7.9596,0.079094
-33.4595,0.0000,-7.9282,0.079258
-33.4594,0.0000,-7.8992,0.079398
-33.4588,0.0000,-7.8678,0.079551
-33.4580,0.0000,-7.8389,0.079697
-33.4567,0.0000,-7.8101,0.079849
-33.4543,0.0000,-7.7853,0.079989
-33.4496,0.0000,-7.7566,0.080148
-33.4439,0.0000,-7.7288,0.080288
-33.4362,0.0000,-7.6947,0.080458
-33.4288,0.0000,-7.6616,0.080617
-33.4200,0.0000,-7.6245,0.080800
-33.4107,0.0000,-7.5894,0.080964
-33.3997,0.0000,-7.5502,0.081141
-33.3887,0.0000,-7.5123,0.081330
-33.3738,0.0000,-7.4638,0.081525
-33.3617,0.0000,-7.4151,0.081720
-33.3510,0.0000,-7.3583,0.081933
-33.3428,0.0000,-7.3026,0.082152
-33.3354,0.0000,-7.2392,0.082426
-33.3296,0.0000,-7.1725,0.082694
-33.3257,0.0000,-7.1076,0.082944
-33.3236,0.0000,-7.0335,0.083255
-33.3239,0.0000,-6.9556,0.083572
-33.3269,0.0000,-6.8738,0.083888
-33.3320,0.0000,-6.7959,0.084236
-33.3377,0.0000,-6.7218,0.084571
-33.3416,0.0000,-6.6363,0.084954
-33.3454,0.0000,-6.5475,0.085352
-33.3491,0.0000,-6.4625,0.085738
-33.3535,0.0000,-6.3674,0.086168
-33.3576,0.0000,-6.2771,0.086579
-33.3620,0.0000,-6.1780,0.087051
-33.3645,0.0000,-6.0868,0.087487
-33.3640,0.0000,-5.9869,0.087977
-33.3598,0.0000,-5.8858,0.088474
-33.3509,0.0000,-5.7809,0.088971
-33.3392,0.0000,-5.6770,0.089438
-33.3294,0.0000,-5.5706,0.089904
-33.3224,0.0000,-5.4614,0.090382
-33.3184,0.0000,-5.3400,0.090928
-33.3181,0.0000,-5.2253,0.091456
-33.3208,0.0000,-5.1181,0.091957
-33.3274,0.0000,-4.9991,0.092501
-33.3378,0.0000,-4.8807,0.093051
-33.3490,0.0000,-4.7760,0.093558
-33.3587,0.0000,-4.6713,0.094102
-33.3662,0.0000,-4.5669,0.094621
-33.3715,0.0000,-4.4517,0.095202
-33.3748,0.0000,-4.3435,0.095740
-33.3780,0.0000,-4.2341,0.096290
-33.3816,0.0000,-4.1136,0.096890
-33.3851,0.0000,-4.0020,0.097440
-33.3892,0.0000,-3.8791,0.098085
-33.3932,0.0000,-3.7549,0.098708
-33.3972,0.0000,-3.6296,0.099362
-33.4011,0.0000,-3.5030,0.100003
-33.4050,0.0000,-3.3752,0.100682
-33.4093,0.0000,-3.2354,0.101411
-33.4133,0.0000,-3.1050,0.102077
-33.4174,0.0000,-2.9734,0.102781
-33.4215,0.0000,-2.8405,0.103453
-33.4257,0.0000,-2.7065,0.104176
-33.4299,0.0000,-2.5713,0.104897
-33.4338,0.0000,-2.4462,0.105562
-33.4380,0.0000,-2.3086,0.106308
-33.4420,0.0000,-2.1814,0.106948
-33.4460,0.0000,-2.0532,0.107675
-33.4500,0.0000,-1.9242,0.108346
-33.4540,0.0000,-1.7945,0.109073
-33.4580,0.0000,-1.6644,0.109763
-33.4617,0.0000,-1.5460,0.110390
-33.4657,0.0000,-1.4156,0.111114
-33.4697,0.0000,-1.2852,0.111821
-33.4737,-0.0000,-1.1546,0.112546
-33.4778,-0.0000,-1.0241,0.113266
-33.4814,0.0000,-0.9053,0.113909
-33.4855,0.0000,-0.7746,0.114641
-33.4899,0.0000,-0.6320,0.115423
-33.4939,-0.0000,-0.5013,0.116123
-33.4983,-0.0000,-0.3586,0.116937
-33.5027,-0.0000,-0.2158,0.117710
-33.5071,-0.0000,-0.0730,0.118528
-33.5111,-0.0000,0.0579,0.119226
-33.5155,-0.0000,0.2009,0.120044
-33.5199,-0.0000,0.3442,0.120849
-33.5239,-0.0000,0.4759,0.121572
-33.5280,-0.0000,0.6084,0.122307
-33.5325,-0.0000,0.7538,0.123106
-33.5366,-0.0000,0.8881,0.123881
-33.5407,-0.0000,1.0235,0.124645
-33.5453,-0.0000,1.1722,0.125467
-33.5495,-0.0000,1.3096,0.126238
-33.5533,-0.0000,1.4353,0.126951
-33.5575,-0.0000,1.5745,0.127760
-33.5618,-0.0000,1.7146,0.128530
-33.5661,-0.0000,1.8553,0.129333
-33.5704,-0.0000,1.9962,0.130129
-33.5747,-0.0000,2.1373,0.130909
-33.5790,-0.0000,2.2784,0.131702
-33.5832,-0.0000,2.4194,0.132508
-33.5875,-0.0000,2.5604,0.133313
-33.5922,-0.0000,2.7141,0.134157
-33.5965,-0.0000,2.8549,0.134950
-33.6011,-0.0000,3.0084,0.135819
-33.6058,-0.0000,3.1618,0.136663
-33.6100,-0.0000,3.3022,0.137465
-33.6142,-0.0000,3.4426,0.138261
-33.6189,-0.0000,3.5956,0.139115
-33.6231,-0.0000,3.7357,0.139897
-33.6277,-0.0000,3.8885,0.140751
-33.6319,-0.0000,4.0285,0.141527
-33.6366,-0.0000,4.1810,0.142355
-33.6408,-0.0000,4.3207,0.143151
-33.6450,-0.0000,4.4604,0.143917
-33.6492,-0.0000,4.5999,0.144684
-33.6534,-0.0000,4.7393,0.145463
-33.6576,-0.0000,4.8786,0.146204
-33.6617,-0.0000,5.0179,0.146989
-33.6659,-0.0000,5.1570,0.147743
-33.6701,-0.0000,5.2960,0.148490
-33.6747,-0.0000,5.4475,0.149328
-33.6788,-0.0000,5.5864,0.149915
-33.6833,-0.0000,5.7377,0.150220
-33.6875,-0.0000,5.8763,0.150546
-33.6917,-0.0000,6.0148,0.150910
-33.6962,-0.0000,6.1657,0.151463
-33.7007,-0.0000,6.3166,0.156067
-33.7048,-0.0000,6.4548,0.156451
-33.7515,-0.0000,8.1279,0.164401
-33.7534,-0.0000,8.1996,0.164661
-33.7552,-0.0000,8.2713,0.164922
-33.7570,-0.0000,8.3371,0.165183
-33.7589,-0.0000,8.4089,0.165443
-33.7607,-0.0000,8.4806,0.165704
-33.7624,-0.0000,8.5463,0.165944
-33.7644,-0.0000,8.6237,0.166225
-33.7662,-0.0000,8.6950,0.166485
-33.7679,-0.0000,8.7669,0.166726
-33.7699,-0.0000,8.8464,0.167026
-33.7716,-0.0000,8.9208,0.167307
-33.7724,-0.0000,8.9997,0.167608
-33.7706,-0.0000,9.0725,0.167888
-33.7659,-0.0000,9.1515,0.168209
-33.7583,-0.0000,9.2300,0.168530
-33.7475,-0.0000,9.3065,0.168870
-33.7323,-0.0000,9.3809,0.169191
-33.7148,-0.0000,9.4642,0.176981
-33.2934,-0.0000,10.8215,0.177120
-33.2598,-0.0000,10.8594,0.177279
-33.2211,-0.0000,10.9005,0.177459
-33.1816,-0.0000,10.9445,0.177660
-33.1473,-0.0000,10.9876,0.177869
-33.1149,-0.0000,11.0310,0.178070
-33.0817,-0.0000,11.0796,0.178312
-33.0551,-0.0000,11.1218,0.178548
-33.0276,-0.0000,11.1688,0.178867
-33.0041,-0.0000,11.2068,0.179214
-32.9787,-0.0000,11.2421,0.179679
-32.9519,-0.0000,11.2750,0.180303
-32.9235,-0.0000,11.3058,0.180976
-32.8916,-0.0000,11.3369,0.181579
-32.8598,-0.0000,11.3641,0.181995
-32.8233,-0.0000,11.3914,0.182300
-32.7861,-0.0000,11.4179,0.182598
-32.7484,-0.0000,11.4441,0.182841
-32.7068,-0.0000,11.4723,0.183084
-32.6679,-0.0000,11.4977,0.183313
-32.6283,-0.0000,11.5224,0.183514
-32.5882,-0.0000,11.5462,0.183694
-32.5440,-0.0000,11.5710,0.183909
-32.5027,-0.0000,11.5931,0.184089
-32.4608,-0.0000,11.6143,0.184338
-32.4149,-0.0000,11.6364,0.184628
-32.3719,-0.0000,11.6560,0.184890
-32.3248,-0.0000,11.6763,0.185180
-32.2756,-0.0000,11.6961,0.185422
-32.2258,-0.0000,11.7187,0.185698
-32.1756,-0.0000,11.7445,0.185981
-32.1298,-0.0000,11.7704,0.186258
-32.0881,-0.0000,11.7938,0.186534
-32.0502,-0.0000,11.8125,0.186796
-32.0030,-0.0000,11.8309,0.187079
-31.9552,-0.0000,11.8441,0.187355
-31.9072,-0.0000,11.8555,0.187625
-31.8587,-0.0000,11.8667,0.187908
-31.8095,-0.0000,11.8778,0.188156
-31.7600,-0.0000,11.8884,0.188419
-31.7102,-0.0000,11.8983,0.188709
-31.6602,-0.0000,11.9070,0.188964
-31.6099,-0.0000,11.9140,0.189234
-31.5595,-0.0000,11.9197,0.189503
-31.5088,-0.0000,11.9241,0.189772
-31.4578,-0.0000,11.9274,0.190035
-31.4067,-0.0000,11.9298,0.190297
-31.3553,-0.0000,11.9314,0.190559
-31.3024,-0.0000,11.9317,0.190822
-31.2445,-0.0000,11.9315,0.191098
-31.1852,-0.0000,11.9339,0.191367
-31.1242,-0.0000,11.9389,0.191657
-31.0616,-0.0000,11.9461,0.191926
-31.0032,-0.0000,11.9548,0.192209
-30.9381,-0.0000,11.9661,0.192520
-30.8772,-0.0000,11.9785,0.192789
-30.8092,-0.0000,11.9944,0.193120
-30.7396,-0.0000,12.0129,0.193458
-30.6771,-0.0000,12.0314,0.193783
-30.6180,-0.0000,12.0485,0.194100
-30.5532,-0.0000,12.0645,0.194466
-30.4933,-0.0000,12.0768,0.194804
-30.4273,-0.0000,12.0877,0.195170
-30.3665,-0.0000,12.0953,0.195515
-30.2990,-0.0000,12.1006,0.195881
-30.2233,-0.0000,12.1030,0.196261
-30.1455,-0.0000,12.1078,0.196647
-30.0654,-0.0000,12.1156,0.197041
-29.9831,-0.0000,12.1264,0.197462
-29.8990,-0.0000,12.1400,0.197896
-29.8131,-0.0000,12.1562,0.198345
-29.7361,-0.0000,12.1726,0.198759
-29.6512,-0.0000,12.1905,0.199235
-29.5651,-0.0000,12.2084,0.199711
-29.4780,-0.0000,12.2264,0.200187
-29.3920,-0.0000,12.2437,0.200690
-29.3136,-0.0000,12.2575,0.201145
-29.2278,-0.0000,12.2699,0.201642
-29.1488,-0.0000,12.2787,0.202132
-29.0627,-0.0000,12.2850,0.202635
-28.9770,-0.0000,12.2878,0.203145
-28.8902,-0.0000,12.2862,0.203663
-28.7964,-0.0000,12.2796,0.204159
-28.7011,-0.0000,12.2739,0.204670
-28.6033,-0.0000,12.2708,0.205201
-28.5112,-0.0000,12.2704,0.205706
-28.3996,-0.0000,12.2733,0.206328
-28.2940,-0.0000,12.2790,0.206930
-28.1977,-0.0000,12.2865,0.207455
-28.0924,-0.0000,12.2954,0.208064
-27.9858,-0.0000,12.3043,0.208686
-27.8868,-0.0000,12.3124,0.209239
-27.7867,-0.0000,12.3206,0.209806
-27.6760,-0.0000,12.3296,0.210436
-27.5733,-0.0000,12.3380,0.211030
-27.4694,-0.0000,12.3465,0.211611
-27.3547,-0.0000,12.3559,0.212268
-27.2485,-0.0000,12.3646,0.212928
-27.1430,-0.0000,12.3730,0.213586
-27.0386,-0.0000,12.3798,0.214231
-26.9248,-0.0000,12.3839,0.214945
-26.8114,-0.0000,12.3843,0.215645
-26.7079,-0.0000,12.3809,0.216303
-26.5905,-0.0000,12.3719,0.216983
-26.4689,-0.0000,12.3603,0.217669
-26.3451,-0.0000,12.3505,0.218362
-26.2290,-0.0000,12.3440,0.219007
-26.0993,-0.0000,12.3400,0.219772
-25.9806,-0.0000,12.3392,0.220547
-25.8503,-0.0000,12.3394,0.221356
-25.7283,-0.0000,12.3396,0.222077
-25.5908,-0.0000,12.3414,0.222825
-25.4506,-0.0000,12.3469,0.223566
-25.3201,-0.0000,12.3559,0.224226
-25.1791,-0.0000,12.3703,0.224919
-25.0528,-0.0000,12.3856,0.225545
-24.9262,-0.0000,12.3998,0.226136
-24.7882,-0.0000,12.4127,0.226845
-24.6601,-0.0000,12.4217,0.227509
-24.5177,-0.0000,12.4296,0.228236
-24.3982,-0.0000,12.4360,0.228865
-24.2777,-0.0000,12.4425,0.229516
-24.1321,-0.0000,12.4505,0.230284
-23.9994,-0.0000,12.4576,0.231031
-23.8320,-0.0000,12.4636,0.232006
-23.7007,-0.0000,12.4644,0.232836
-23.5700,-0.0000,12.4614,0.233642
-23.4260,-0.0000,12.4529,0.234552
-23.3011,-0.0000,12.4414,0.235299
-23.1626,-0.0000,12.4282,0.236087
-23.0349,-0.0000,12.4177,0.236800
-22.8919,-0.0000,12.4083,0.237547
-22.7342,-0.0000,12.4015,0.238389
-22.5895,-0.0000,12.3973,0.239129
-22.4433,-0.0000,12.3934,0.239842
-22.2945,-0.0000,12.3895,0.240581
-22.1276,-0.0000,12.3867,0.241448
-21.9722,-0.0000,12.3877,0.242254
-21.8003,-0.0000,12.3935,0.243114
-21.6466,-0.0000,12.4031,0.243899
-21.4932,-0.0000,12.4141,0.244685
-21.3257,-0.0000,12.4244,0.245551
-21.1714,-0.0000,12.4313,0.246317
-21.0287,-0.0000,12.4355,0.247000
-20.8567,-0.0000,12.4397,0.247886
-20.6980,-0.0000,12.4435,0.248722
-20.5529,-0.0000,12.4470,0.249476
-20.3778,-0.0000,12.4514,0.250348
-20.2167,-0.0000,12.4555,0.251122
-20.0552,-0.0000,12.4596,0.251917
-19.8940,-0.0000,12.4634,0.252678
-19.7341,-0.0000,12.4664,0.253432
-19.5586,-0.0000,12.4681,0.254248
-19.3968,-0.0000,12.4690,0.254972
-19.2350,-0.0000,12.4705,0.255717
-19.0590,-0.0000,12.4730,0.256538
-18.8979,-0.0000,12.4756,0.257296
-18.7367,-0.0000,12.4783,0.258083
-18.5611,-0.0000,12.4812,0.258972
-18.4001,-0.0000,12.4839,0.259807
-18.2249,-0.0000,12.4867,0.260738
-18.0668,-0.0000,12.4893,0.261578
-17.9128,-0.0000,12.4918,0.262303
-17.7765,-0.0000,12.4940,0.262967
-17.6303,-0.0000,12.4964,0.263692
-17.4858,-0.0000,12.4988,0.264444
-17.3413,-0.0000,12.5011,0.265231
-17.1968,-0.0000,12.5035,0.266038
-17.0525,-0.0000,12.5058,0.266893
-16.9078,-0.0000,12.5082,0.267782
-16.7623,-0.0000,12.5111,0.268699
-16.6179,-0.0000,12.5152,0.269580
-16.4867,-0.0000,12.5194,0.270379
-16.3423,-0.0000,12.5243,0.271219
-16.1984,-0.0000,12.5296,0.272004
-16.0674,-0.0000,12.5343,0.272715
-15.9365,-0.0000,12.5392,0.273391
-15.8061,-0.0000,12.5441,0.274067
-15.6636,-0.0000,12.5492,0.274771
-15.5075,-0.0000,12.5540,0.275530
-15.3646,-0.0000,12.5583,0.276309
-15.2218,-0.0000,12.5625,0.277068
-15.0662,-0.0000,12.5671,0.277875
-14.9108,-0.0000,12.5717,0.278675
-14.7554,-0.0000,12.5763,0.279448
-14.6130,-0.0000,12.5806,0.280165
-14.4579,-0.0000,12.5852,0.280944
-14.3028,-0.0000,12.5897,0.281689
-14.1479,-0.0000,12.5943,0.282427
-14.0060,-0.0000,12.5985,0.283180
-13.8643,-0.0000,12.6027,0.283918
-13.7097,-0.0000,12.6072,0.284683
-13.5688,-0.0000,12.6114,0.285374
-13.4333,-0.0000,12.6154,0.286036
-13.2994,-0.0000,12.6193,0.286679
-13.1902,-0.0000,12.6225,0.287205
-13.0913,-0.0000,12.6254,0.287656
-13.0018,-0.0000,12.6280,0.288066
-12.9208,-0.0000,12.6303,0.288428
-12.8443,-0.0000,12.6325,0.288777
-12.7722,-0.0000,12.6346,0.289084
-12.6993,-0.0000,12.6367,0.289412
-12.6265,-0.0000,12.6388,0.289731
-12.5475,-0.0000,12.6410,0.290117
-12.4687,-0.0000,12.6433,0.290482
-12.3901,-0.0000,12.6456,0.290847
-12.3180,-0.0000,12.6476,0.291199
-12.2393,-0.0000,12.6499,0.291557
-12.1606,-0.0000,12.6521,0.291929
-12.0819,-0.0000,12.6544,0.292294
-11.9966,-0.0000,12.6568,0.292693
-11.9170,-0.0000,12.6591,0.293045
-11.8363,-0.0000,12.6614,0.293424
-11.7476,-0.0000,12.6640,0.293836
-11.6645,-0.0000,12.6663,0.294215
-11.5732,-0.0000,12.6689,0.294654
-11.4814,-0.0000,12.6716,0.295053
-11.3966,-0.0000,12.6740,0.295432
-11.3047,-0.0000,12.6766,0.295879
-11.2129,-0.0000,12.6792,0.296291
-11.1212,-0.0000,12.6818,0.296714
-11.0297,-0.0000,12.6844,0.297124
-10.9453,-0.0000,12.6869,0.297515
-10.8681,-0.0000,12.6891,0.297857
-10.7768,-0.0000,12.6916,0.298275
-10.6927,-0.0000,12.6940,0.298651
-10.6086,-0.0000,12.6964,0.299041
-10.5247,-0.0000,12.6988,0.299432
-10.4338,-0.0000,12.7014,0.299870
-10.3501,-0.0000,12.7038,0.300253
-10.2664,-0.0000,12.7062,0.300637
-10.1829,-0.0000,12.7085,0.301027
-10.0994,-0.0000,12.7109,0.301410
-10.0160,-0.0000,12.7133,0.301801
-9.9327,-0.0000,12.7156,0.302198
-9.8422,-0.0000,12.7182,0.302629
-9.7580,-0.0000,12.7206,0.303047
-9.6660,-0.0000,12.7232,0.303478
-9.5804,-0.0000,12.7256,0.303837
-9.5017,-0.0000,12.7278,0.304149
-9.4086,-0.0000,12.7305,0.304528
-9.3299,-0.0000,12.7327,0.304887
-9.2440,-0.0000,12.7351,0.305266
-9.1582,-0.0000,12.7375,0.305673
-9.0725,-0.0000,12.7400,0.306073
-8.9868,-0.0000,12.7424,0.306486
-8.9013,-0.0000,12.7448,0.306947
-8.8159,-0.0000,12.7472,0.307360
-8.7306,-0.0000,12.7496,0.307821
-8.6455,-0.0000,12.7520,0.308295
-8.5533,-0.0000,12.7545,0.308830
-8.4754,-0.0000,12.7566,0.309291
-8.3833,-0.0000,12.7590,0.309867
-8.2984,-0.0000,12.7614,0.310389
-8.2065,-0.0000,12.7640,0.310863
-8.1218,-0.0000,12.7663,0.311283
-8.0373,-0.0000,12.7687,0.311703
-7.9458,-0.0000,12.7712,0.312178
-7.8614,-0.0000,12.7735,0.312633
-7.7701,-0.0000,12.7761,0.313135
-7.6859,-0.0000,12.7784,0.313604
-7.6019,-0.0000,12.7807,0.314092
-7.5179,-0.0000,12.7830,0.314595
-7.4273,-0.0000,12.7855,0.315153
-7.3519,-0.0000,12.7873,0.315635
-7.2729,-0.0000,12.7880,0.316192
-7.1955,-0.0000,12.7861,0.316798
-7.1136,-0.0000,12.7808,0.317466
-7.0399,-0.0000,12.7729,0.317928
-6.9685,-0.0000,12.7620,0.318432
-6.8934,-0.0000,12.7462,0.318894
-6.8088,-0.0000,12.7289,0.319425
-6.7293,-0.0000,12.7159,0.319922
-6.6417,-0.0000,12.7045,0.320467
-6.5597,-0.0000,12.6968,0.320985
-6.4706,-0.0000,12.6911,0.321516
-6.3849,-0.0000,12.6872,0.322096
-6.3095,-0.0000,12.6827,0.322655
-6.2307,-0.0000,12.6753,0.323262
-6.1598,-0.0000,12.6657,0.323862
-6.0850,-0.0000,12.6525,0.324531
-6.0184,-0.0000,12.6376,0.325013
-5.9491,-0.0000,12.6187,0.325562
-5.8882,-0.0000,12.5987,0.326071
-5.8263,-0.0000,12.5742,0.326613
-5.7715,-0.0000,12.5477,0.327115
-5.7172,-0.0000,12.5168,0.327610
-5.6692,-0.0000,12.4879,0.328085
-5.6176,-0.0000,12.4560,0.328560
-5.5711,-0.0000,12.4266,0.329041
-5.5219,-0.0000,12.3949,0.329543
-5.4744,-0.0000,12.3633,0.330059
-5.4325,-0.0000,12.3340,0.330520
-5.3850,-0.0000,12.2990,0.331076
-5.3428,-0.0000,12.2664,0.331564
-5.3021,-0.0000,12.2338,0.331984
-5.2628,-0.0000,12.2013,0.332397
-5.2249,-0.0000,12.1690,0.332790
-5.1883,-0.0000,12.1368,0.333217
-5.1532,-0.0000,12.1049,0.333610
-5.1196,-0.0000,12.0733,0.334003
-5.0874,-0.0000,12.0419,0.334389
-5.0565,-0.0000,12.0108,0.334789
-5.0270,-0.0000,11.9801,0.335188
-4.9982,-0.0000,11.9496,0.335554
-4.9701,-0.0000,11.9190,0.335961
-4.9423,-0.0000,11.8879,0.336374
-4.9147,-0.0000,11.8563,0.336787
-4.8850,-0.0000,11.8215,0.337254
-4.8581,-0.0000,11.7888,0.337708
-4.8317,-0.0000,11.7554,0.338176
-4.8058,-0.0000,11.7215,0.338598
-4.7803,-0.0000,11.6869,0.338997
-4.7552,-0.0000,11.6519,0.339388
-4.7307,-0.0000,11.6165,0.339787
-4.7069,-0.0000,11.5812,0.340171
-4.6841,-0.0000,11.5463,0.340556
-4.6624,-0.0000,11.5120,0.340940
-4.6418,-0.0000,11.4783,0.341332
-4.6209,-0.0000,11.4430,0.341703
-4.6038,-0.0000,11.4120,0.342060
-4.5872,-0.0000,11.3789,0.342451
-4.5720,-0.0000,11.3491,0.342788
-4.5580,-0.0000,11.3201,0.343124
-4.5438,-0.0000,11.2895,0.343488
